ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia_laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos_anuales_brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Campanna_anno,cluster
CLI6291,F,Si,63,No,Ingeniero,+20annos,Bajo,1,1961,Generacion X,42724,Zamora,1658,30,0,377,3.0,Jóvenes con gasto moderado (0)
CLI6292,M,Si,42,No,Medico,+20annos,Medio,5,1982,Millennials,24671,Pontevedra,1077,30,0,376,3.0,Jóvenes con gasto moderado (0)
CLI6293,M,Si,55,Si,Artista,+20annos,Medio,5,1969,Generacion X,44579,La Rioja,857,30,0,119,,Jóvenes con bajos ingresos(1)
CLI6294,M,No,28,Si,Artista,<10annos,Bajo,1,1996,Millennials,26565,Segovia,2444,30,0,54,,"Ricos, mayores y no digitales (2)"
CLI6295,M,No,36,No,Funcionario,10-20annos,Bajo,4,1988,Millennials,23396,Zamora,1008,30,1,145,,"Ricos, mayores y no digitales (2)"
CLI6296,M,No,68,Si,Otros,+20annos,Bajo,1,1956,Generacion X,81517,Teruel,994,50,0,79,,Jóvenes con gasto moderado (0)
CLI6297,M,No,29,No,Funcionario,<10annos,Bajo,6,1995,Millennials,23239,Huelva,2789,30,1,244,,"Ricos, mayores y no digitales (2)"
CLI6298,M,Si,28,Si,Artista,<10annos,Bajo,2,1996,Millennials,21475,Navarra,2133,30,1,140,,"Ricos, mayores y no digitales (2)"
CLI6299,M,Si,69,No,Ejecutivo,+20annos,Alto,3,1955,Generacion X,73156,Badajoz,74,30,1,270,,Adultos equilibrados y con poder (3)
CLI63,M,Si,61,Si,Artista,+20annos,Medio,2,1963,Generacion X,56381,Burgos,583,50,0,296,,Jóvenes con bajos ingresos(1)
CLI630,M,Si,52,Si,Artista,+20annos,Bajo,1,1972,Generacion X,47594,Las Palmas,1619,50,0,521,1.0,Jóvenes con gasto moderado (0)
CLI6300,M,No,21,No,Funcionario,<10annos,Bajo,3,2003,Generacion Z,13437,La Corui±a,2754,30,0,536,4.0,"Ricos, mayores y no digitales (2)"
CLI6301,F,Si,29,No,Funcionario,<10annos,Alto,2,1995,Millennials,28921,Cadiz,1616,30,0,173,,"Ricos, mayores y no digitales (2)"
CLI6302,F,No,29,Si,Artista,<10annos,Bajo,1,1995,Millennials,29995,Alicante,2271,30,0,384,3.0,"Ricos, mayores y no digitales (2)"
CLI6303,F,No,33,Si,Ingeniero,10-20annos,Bajo,3,1991,Millennials,30811,Madrid,1169,30,1,198,,"Ricos, mayores y no digitales (2)"
CLI6304,F,Si,40,Si,Medico,10-20annos,Bajo,1,1984,Millennials,112135,Santa Cruz de Tenerife,1399,50,1,146,,Jóvenes con gasto moderado (0)
CLI6305,F,No,24,No,Funcionario,<10annos,Bajo,9,2000,Generacion Z,22103,Santa Cruz de Tenerife,1236,30,0,38,,"Ricos, mayores y no digitales (2)"
CLI6306,F,,44,Si,Construccion,+20annos,Bajo,1,1980,Generacion X,47815,Huesca,1169,50,0,438,3.0,Jóvenes con gasto moderado (0)
CLI6307,M,No,30,No,Medico,<10annos,Bajo,4,1994,Millennials,22810,Jaen,1054,30,0,165,,"Ricos, mayores y no digitales (2)"
CLI6308,M,Si,46,Si,Ejecutivo,+20annos,Alto,5,1978,Generacion X,59201,La Corui±a,15215,30,1,292,,Jóvenes con gasto moderado (0)
CLI6309,M,No,23,No,Funcionario,<10annos,Bajo,2,2001,Generacion Z,17161,Navarra,2685,30,0,588,4.0,"Ricos, mayores y no digitales (2)"
CLI631,M,Si,83,No,Servicios,+20annos,Alto,2,1941,Generacion Silenciosa,66863,Guipiºzcoa,1365,30,0,456,3.0,Adultos equilibrados y con poder (3)
CLI6310,M,Si,42,Si,Ejecutivo,+20annos,Alto,3,1982,Millennials,54269,Jaen,985,30,0,88,,Jóvenes con gasto moderado (0)
CLI6311,M,Si,69,Si,Artista,+20annos,Medio,4,1955,Generacion X,78307,Zamora,935,80,0,256,,Jóvenes con bajos ingresos(1)
CLI6312,F,Si,52,Si,Construccion,+20annos,Alto,5,1972,Generacion X,56989,Las Palmas,1052,30,0,208,,Jóvenes con gasto moderado (0)
CLI6313,F,No,28,Si,Ingeniero,<10annos,Bajo,3,1996,Millennials,19555,Pontevedra,995,30,0,283,,"Ricos, mayores y no digitales (2)"
CLI6314,F,Si,76,Si,Artista,+20annos,Alto,2,1948,Generacion X,29463,Malaga,1306,30,0,52,,Jóvenes con gasto moderado (0)
CLI6315,M,Si,58,Si,Artista,+20annos,Bajo,1,1966,Generacion X,100734,Ciudad Real,837,50,0,161,,Adultos equilibrados y con poder (3)
CLI6316,M,Si,40,Si,Artista,10-20annos,Bajo,2,1984,Millennials,96248,Vizcaya,1997,50,0,408,1.0,Jóvenes con gasto moderado (0)
CLI6317,M,No,30,Si,Funcionario,<10annos,Bajo,5,1994,Millennials,27208,Palencia,1514,30,1,377,3.0,"Ricos, mayores y no digitales (2)"
CLI6318,F,No,65,Si,Artista,+20annos,Bajo,1,1959,Generacion X,48588,Huesca,117,50,0,327,5.0,Jóvenes con gasto moderado (0)
CLI6319,M,No,21,No,Funcionario,<10annos,Bajo,3,2003,Generacion Z,12341,Almeri­a,1685,30,0,407,3.0,"Ricos, mayores y no digitales (2)"
CLI632,M,Si,55,Si,Artista,+20annos,Medio,4,1969,Generacion X,59289,Badajoz,837,80,0,481,3.0,Jóvenes con bajos ingresos(1)
CLI6320,M,Si,32,No,Ejecutivo,10-20annos,Medio,2,1992,Millennials,22966,Caceres,1997,30,0,441,3.0,Jóvenes con gasto moderado (0)
CLI6321,F,No,56,Si,Servicios,+20annos,Bajo,1,1968,Generacion X,82231,Huelva,158,50,1,366,3.0,Jóvenes con gasto moderado (0)
CLI6322,M,No,47,Si,Otros,+20annos,Bajo,1,1977,Generacion X,76492,Gerona,15215,50,0,259,,Jóvenes con gasto moderado (0)
CLI6323,M,No,46,Si,Artista,+20annos,Bajo,1,1978,Generacion X,81781,Lugo,1033,50,0,294,,Jóvenes con gasto moderado (0)
CLI6324,F,Si,79,Si,Medico,+20annos,Alto,2,1945,Generacion Silenciosa,87781,Burgos,857,50,0,355,5.0,Adultos equilibrados y con poder (3)
CLI6325,M,No,41,Si,Artista,10-20annos,Bajo,2,1983,Millennials,58614,Soria,1054,50,1,274,,"Ricos, mayores y no digitales (2)"
CLI6326,M,Si,73,No,Servicios,+20annos,Alto,2,1951,Generacion X,61890,Guadalajara,642,30,0,428,3.0,Adultos equilibrados y con poder (3)
CLI6327,M,Si,43,Si,Artista,+20annos,Medio,2,1981,Millennials,60287,Cuenca,1169,50,0,230,,Jóvenes con gasto moderado (0)
CLI6328,F,No,23,No,Otros,<10annos,Bajo,5,2001,Generacion Z,20359,ivila,14775,30,0,139,,"Ricos, mayores y no digitales (2)"
CLI6329,M,No,23,No,Funcionario,<10annos,Bajo,4,2001,Generacion Z,23769,Madrid,14775,30,0,157,,"Ricos, mayores y no digitales (2)"
CLI633,M,No,34,Si,Funcionario,10-20annos,Bajo,4,1990,Millennials,25706,Madrid,1882,30,0,163,,"Ricos, mayores y no digitales (2)"
CLI6330,F,Si,31,Si,Ejecutivo,<10annos,Alto,2,1993,Millennials,18561,Melilla,1031,30,0,592,4.0,"Ricos, mayores y no digitales (2)"
CLI6331,M,Si,62,Si,Artista,+20annos,Medio,4,1962,Generacion X,86304,Santa Cruz de Tenerife,1424,80,0,195,,Jóvenes con bajos ingresos(1)
CLI6332,F,No,44,Si,Construccion,+20annos,Bajo,1,1980,Generacion X,102564,Las Palmas,755,50,1,210,,Jóvenes con gasto moderado (0)
CLI6333,M,No,29,Si,Funcionario,<10annos,Bajo,1,1995,Millennials,20763,Pontevedra,2582,30,0,441,3.0,"Ricos, mayores y no digitales (2)"
CLI6334,M,No,20,No,Funcionario,<10annos,Bajo,6,2004,Generacion Z,23678,Cadiz,2478,30,0,370,3.0,"Ricos, mayores y no digitales (2)"
CLI6335,M,No,25,No,Funcionario,<10annos,Bajo,8,1999,Generacion Z,29116,Orense,2651,30,0,305,5.0,"Ricos, mayores y no digitales (2)"
CLI6336,F,Si,50,Si,Artista,+20annos,Medio,5,1974,Generacion X,69803,Sevilla,16,30,0,494,3.0,Jóvenes con bajos ingresos(1)
CLI6337,F,Si,72,No,Ingeniero,+20annos,Medio,3,1952,Generacion X,47743,Orense,117,30,1,294,,Jóvenes con bajos ingresos(1)
CLI6338,F,Si,96,No,Artista,+20annos,Bajo,1,1928,Generacion Silenciosa,120231,LLeida,1267,120,0,360,5.0,Adultos equilibrados y con poder (3)
CLI6339,F,Si,62,Si,Artista,+20annos,Medio,4,1962,Generacion X,46863,Sevilla,117,30,0,149,,Jóvenes con bajos ingresos(1)
CLI634,F,No,33,Si,Artista,10-20annos,Bajo,3,1991,Millennials,21461,ivila,732,30,0,302,5.0,"Ricos, mayores y no digitales (2)"
CLI6340,M,No,52,Si,Artista,+20annos,Bajo,2,1972,Generacion X,41518,Castellon,1561,50,0,161,,Jóvenes con gasto moderado (0)
CLI6341,F,No,75,Si,Medico,+20annos,Bajo,1,1949,Generacion X,73726,Segovia,661,50,0,520,4.0,Jóvenes con gasto moderado (0)
CLI6342,M,No,20,No,Funcionario,<10annos,Bajo,3,2004,Generacion Z,22477,Baleares,2064,30,0,448,3.0,"Ricos, mayores y no digitales (2)"
CLI6343,M,Si,44,Si,Artista,+20annos,Bajo,1,1980,Generacion X,80849,Navarra,1537,50,1,228,,Jóvenes con gasto moderado (0)
CLI6344,F,Si,45,Si,Medico,+20annos,Bajo,1,1979,Generacion X,104598,Melilla,1123,50,0,89,,Jóvenes con gasto moderado (0)
CLI6345,M,No,25,No,Funcionario,<10annos,Bajo,4,1999,Generacion Z,22983,Valladolid,2616,30,0,350,5.0,"Ricos, mayores y no digitales (2)"
CLI6346,M,No,39,Si,Artista,10-20annos,Bajo,1,1985,Millennials,22556,Castellon,1836,30,0,404,1.0,"Ricos, mayores y no digitales (2)"
CLI6347,M,Si,73,Si,Ejecutivo,+20annos,Alto,2,1951,Generacion X,103293,Leon,1463,50,1,175,,Adultos equilibrados y con poder (3)
CLI6348,M,No,24,No,Medico,<10annos,Bajo,3,2000,Generacion Z,14874,LLeida,2444,30,0,64,,"Ricos, mayores y no digitales (2)"
CLI6349,M,No,25,No,Funcionario,<10annos,Bajo,4,1999,Generacion Z,19430,Santa Cruz de Tenerife,2858,30,0,65,,"Ricos, mayores y no digitales (2)"
CLI635,F,Si,45,Si,Artista,+20annos,Bajo,4,1979,Generacion X,98720,Malaga,732,30,1,240,,Jóvenes con gasto moderado (0)
CLI6350,M,No,20,No,Negocios/empresa,<10annos,Bajo,4,2004,Generacion Z,18403,Zaragoza,1167,30,0,300,,"Ricos, mayores y no digitales (2)"
CLI6351,M,Si,66,No,Artista,+20annos,Bajo,1,1958,Generacion X,60557,Badajoz,11305,30,1,179,,Jóvenes con gasto moderado (0)
CLI6352,F,Si,44,No,Artista,+20annos,Bajo,1,1980,Generacion X,90803,Guadalajara,916,120,0,221,,Adultos equilibrados y con poder (3)
CLI6353,F,Si,33,No,Ingeniero,10-20annos,Medio,8,1991,Millennials,30158,Granada,1169,30,0,424,3.0,Jóvenes con gasto moderado (0)
CLI6354,M,No,31,No,Otros,<10annos,Bajo,2,1993,Millennials,24350,La Corui±a,1629,30,0,262,,"Ricos, mayores y no digitales (2)"
CLI6355,M,Si,46,No,Artista,+20annos,Bajo,2,1978,Generacion X,100006,ilava,1091,120,0,579,4.0,Jóvenes con bajos ingresos(1)
CLI6356,M,No,51,Si,Artista,+20annos,Bajo,2,1973,Generacion X,22873,Granada,1697,30,0,354,5.0,Jóvenes con gasto moderado (0)
CLI6357,F,No,25,No,Funcionario,<10annos,Bajo,4,1999,Generacion Z,25880,Castellon,1236,30,0,439,3.0,"Ricos, mayores y no digitales (2)"
CLI6358,M,Si,47,Si,Artista,+20annos,Bajo,1,1977,Generacion X,28686,Palencia,681,30,0,362,5.0,Jóvenes con gasto moderado (0)
CLI6359,F,No,22,No,Otros,<10annos,Bajo,6,2002,Generacion Z,23402,Gerona,1892,30,0,407,3.0,"Ricos, mayores y no digitales (2)"
CLI636,M,Si,45,,Ejecutivo,+20annos,Alto,2,1979,Generacion X,102896,Tarragona,1123,120,0,235,,Adultos equilibrados y con poder (3)
CLI6360,F,No,30,Si,Funcionario,<10annos,Bajo,1,1994,Millennials,19802,La Corui±a,1698,30,0,420,3.0,"Ricos, mayores y no digitales (2)"
CLI6361,F,No,30,Si,Ingeniero,<10annos,Bajo,2,1994,Millennials,22105,Zamora,847,30,0,242,,"Ricos, mayores y no digitales (2)"
CLI6362,M,Si,90,Si,Servicios,+20annos,Bajo,1,1934,Generacion Silenciosa,35588,Baleares,779,50,0,517,4.0,Adultos equilibrados y con poder (3)
CLI6363,M,No,23,No,Funcionario,<10annos,Bajo,4,2001,Generacion Z,22643,Caceres,2444,30,0,103,,"Ricos, mayores y no digitales (2)"
CLI6364,F,No,28,No,Medico,<10annos,Bajo,4,1996,Millennials,19635,Huelva,1236,30,0,336,5.0,"Ricos, mayores y no digitales (2)"
CLI6365,M,Si,66,No,Artista,+20annos,Medio,2,1958,Generacion X,36961,Badajoz,1678,30,1,270,,Jóvenes con bajos ingresos(1)
CLI6366,F,Si,78,Si,Servicios,+20annos,Alto,2,1946,Generacion X,44833,Castellon,622,50,0,406,3.0,Adultos equilibrados y con poder (3)
CLI6367,F,No,43,Si,Otros,+20annos,Bajo,1,1981,Millennials,57796,Madrid,1583,50,0,34,,Jóvenes con gasto moderado (0)
CLI6368,M,Si,91,Si,Servicios,+20annos,Bajo,1,1933,Generacion Silenciosa,107973,Palencia,74,50,1,111,,Adultos equilibrados y con poder (3)
CLI6369,F,Si,39,Si,Artista,10-20annos,Bajo,2,1985,Millennials,21619,Madrid,847,30,0,444,3.0,Jóvenes con gasto moderado (0)
CLI637,F,Si,39,No,Funcionario,10-20annos,Bajo,1,1985,Millennials,28214,Madrid,1744,30,1,316,5.0,Jóvenes con gasto moderado (0)
CLI6370,M,No,21,No,Funcionario,<10annos,Bajo,4,2003,Generacion Z,20416,Huesca,303,30,0,541,4.0,"Ricos, mayores y no digitales (2)"
CLI6371,M,No,58,Si,Artista,+20annos,Bajo,1,1966,Generacion X,36237,Toledo,16,50,0,190,,Jóvenes con gasto moderado (0)
CLI6372,M,No,25,No,Funcionario,<10annos,Bajo,9,1999,Generacion Z,22609,Cordoba,2892,30,0,577,4.0,"Ricos, mayores y no digitales (2)"
CLI6373,M,No,22,No,Funcionario,<10annos,Bajo,1,2002,Generacion Z,19475,Malaga,2409,30,0,460,3.0,"Ricos, mayores y no digitales (2)"
CLI6374,M,No,22,No,Funcionario,<10annos,Bajo,3,2002,Generacion Z,19203,Navarra,303,30,0,146,,"Ricos, mayores y no digitales (2)"
CLI6375,F,Si,55,Si,Artista,+20annos,Bajo,1,1969,Generacion X,114005,Valencia,994,50,1,157,,Adultos equilibrados y con poder (3)
CLI6376,M,Si,39,Si,Ejecutivo,10-20annos,Alto,4,1985,Millennials,23212,Zamora,1445,30,1,331,5.0,"Ricos, mayores y no digitales (2)"
CLI6377,M,Si,35,Si,Medico,10-20annos,Medio,2,1989,Millennials,25241,Albacete,87,30,0,82,,Jóvenes con gasto moderado (0)
CLI6378,F,Si,36,No,Ingeniero,10-20annos,Alto,3,1988,Millennials,18741,Baleares,156,30,0,304,5.0,"Ricos, mayores y no digitales (2)"
CLI6379,F,Si,58,Si,Artista,+20annos,Medio,3,1966,Generacion X,83780,Murcia,1482,80,0,494,3.0,Jóvenes con bajos ingresos(1)
CLI638,M,Si,41,Si,Funcionario,10-20annos,Bajo,1,1983,Millennials,72247,Ciudad Real,1606,50,0,416,1.0,Jóvenes con gasto moderado (0)
CLI6380,M,Si,52,Si,Artista,+20annos,Medio,4,1972,Generacion X,50975,Salamanca,818,30,0,138,,Jóvenes con bajos ingresos(1)
CLI6381,F,No,41,Si,Ingeniero,10-20annos,Bajo,1,1983,Millennials,75775,La Rioja,1721,50,0,481,1.0,Jóvenes con gasto moderado (0)
CLI6382,M,Si,55,Si,Artista,+20annos,Medio,4,1969,Generacion X,28271,Toledo,1404,30,0,175,,Jóvenes con bajos ingresos(1)
CLI6383,F,No,25,No,Funcionario,<10annos,Bajo,3,1999,Generacion Z,25766,Salamanca,995,30,1,208,,"Ricos, mayores y no digitales (2)"
CLI6384,F,No,33,Si,Otros,10-20annos,Bajo,1,1991,Millennials,26742,Ciudad Real,87,30,0,145,,"Ricos, mayores y no digitales (2)"
CLI6385,F,No,31,No,Funcionario,<10annos,Bajo,2,1993,Millennials,21036,Lugo,1652,30,0,241,,"Ricos, mayores y no digitales (2)"
CLI6386,M,Si,43,Si,Artista,+20annos,Bajo,1,1981,Millennials,69806,Zaragoza,893,50,0,363,5.0,Jóvenes con gasto moderado (0)
CLI6387,M,Si,89,No,Servicios,+20annos,Alto,2,1935,Generacion Silenciosa,122989,Tarragona,974,120,0,582,4.0,Adultos equilibrados y con poder (3)
CLI6388,F,Si,72,No,Ingeniero,+20annos,Medio,2,1952,Generacion X,127636,Cadiz,1443,120,1,385,3.0,Jóvenes con bajos ingresos(1)
CLI6389,M,Si,58,Si,Ejecutivo,+20annos,Alto,3,1966,Generacion X,71013,La Corui±a,642,80,1,273,,Adultos equilibrados y con poder (3)
CLI639,M,Si,66,Si,Otros,+20annos,Bajo,1,1958,Generacion X,110115,Baleares,857,50,1,282,,Adultos equilibrados y con poder (3)
CLI6390,M,Si,41,,Otros,10-20annos,Bajo,1,1983,Millennials,60854,Cuenca,1744,30,1,340,5.0,Jóvenes con gasto moderado (0)
CLI6391,M,Si,33,Si,Funcionario,10-20annos,Bajo,2,1991,Millennials,30435,Las Palmas,824,30,1,117,,Jóvenes con gasto moderado (0)
CLI6392,M,No,44,Si,Artista,+20annos,Bajo,1,1980,Generacion X,107477,Baleares,1261,50,0,191,,Jóvenes con gasto moderado (0)
CLI6393,M,No,31,Si,Artista,<10annos,Bajo,6,1993,Millennials,24986,Melilla,1951,30,0,574,4.0,"Ricos, mayores y no digitales (2)"
CLI6394,M,Si,31,Si,Medico,<10annos,Bajo,9,1993,Millennials,28918,Zaragoza,1606,30,1,124,,Jóvenes con gasto moderado (0)
CLI6395,F,Si,66,Si,Construccion,+20annos,Bajo,4,1958,Generacion X,124066,Huelva,622,80,0,591,4.0,Jóvenes con bajos ingresos(1)
CLI6396,M,Si,53,Si,Otros,+20annos,Bajo,3,1971,Generacion X,68374,Castellon,1228,80,0,599,1.0,Jóvenes con gasto moderado (0)
CLI6397,M,Si,77,Si,Servicios,+20annos,Bajo,1,1947,Generacion X,97109,Leon,1052,50,0,157,,Adultos equilibrados y con poder (3)
CLI6398,F,Si,43,Si,Otros,+20annos,Medio,2,1981,Millennials,91933,Gerona,1882,50,0,95,,Jóvenes con bajos ingresos(1)
CLI6399,M,Si,46,No,Medico,+20annos,Medio,5,1978,Generacion X,33544,Segovia,74,30,1,255,,Jóvenes con bajos ingresos(1)
CLI64,M,Si,81,Si,Servicios,+20annos,Alto,3,1943,Generacion Silenciosa,31295,Pontevedra,818,30,1,170,,Adultos equilibrados y con poder (3)
CLI640,M,Si,55,Si,Medico,+20annos,Medio,3,1969,Generacion X,46036,Cadiz,1111,30,0,293,,Jóvenes con bajos ingresos(1)
CLI6400,M,Si,42,No,Otros,+20annos,Medio,2,1982,Millennials,23371,ivila,179,30,1,266,,Jóvenes con gasto moderado (0)
CLI6401,M,No,39,Si,Artista,10-20annos,Bajo,1,1985,Millennials,31092,Las Palmas,1031,30,1,187,,"Ricos, mayores y no digitales (2)"
CLI6402,M,Si,47,Si,Otros,+20annos,Medio,3,1977,Generacion X,25502,Valencia,1013,30,0,481,3.0,Jóvenes con bajos ingresos(1)
CLI6403,F,Si,91,Si,Servicios,+20annos,Bajo,1,1933,Generacion Silenciosa,107357,Ciudad Real,1228,50,0,588,1.0,Adultos equilibrados y con poder (3)
CLI6404,M,Si,47,Si,Artista,+20annos,Bajo,1,1977,Generacion X,52987,Almeri­a,974,50,0,205,,Jóvenes con gasto moderado (0)
CLI6405,F,Si,51,Si,Artista,+20annos,Medio,4,1973,Generacion X,108564,Zaragoza,1658,80,0,289,,Jóvenes con bajos ingresos(1)
CLI6406,M,Si,55,Si,Medico,+20annos,Medio,3,1969,Generacion X,81400,Melilla,564,80,0,271,,Jóvenes con bajos ingresos(1)
CLI6407,F,No,42,Si,Artista,+20annos,Bajo,1,1982,Millennials,25506,Malaga,1537,30,0,417,1.0,"Ricos, mayores y no digitales (2)"
CLI6408,M,Si,76,No,Ejecutivo,+20annos,Alto,2,1948,Generacion X,68857,Vizcaya,1658,30,0,215,,Adultos equilibrados y con poder (3)
CLI6409,F,Si,42,Si,Artista,+20annos,Medio,2,1982,Millennials,101017,Guadalajara,202,50,1,322,5.0,Jóvenes con bajos ingresos(1)
CLI641,M,Si,40,Si,Artista,10-20annos,Medio,2,1984,Millennials,70482,Castellon,87,50,0,553,4.0,Jóvenes con gasto moderado (0)
CLI6410,F,No,29,Si,Funcionario,<10annos,Bajo,3,1995,Millennials,20220,Cadiz,165,30,0,105,,"Ricos, mayores y no digitales (2)"
CLI6411,M,No,41,No,Funcionario,10-20annos,Bajo,5,1983,Millennials,87331,Pontevedra,1997,30,0,139,,Jóvenes con gasto moderado (0)
CLI6412,M,Si,79,Si,Ejecutivo,+20annos,Alto,2,1945,Generacion Silenciosa,93323,Castellon,1248,50,0,377,1.0,Adultos equilibrados y con poder (3)
CLI6413,M,Si,57,Si,Artista,+20annos,Medio,4,1967,Generacion X,69197,Badajoz,1209,80,0,574,4.0,Jóvenes con bajos ingresos(1)
CLI6414,M,Si,94,Si,Servicios,+20annos,Alto,2,1930,Generacion Silenciosa,59296,Toledo,681,50,1,120,,Adultos equilibrados y con poder (3)
CLI6415,F,No,32,Si,Funcionario,10-20annos,Bajo,3,1992,Millennials,20763,Salamanca,709,30,1,378,3.0,"Ricos, mayores y no digitales (2)"
CLI6416,M,No,29,No,Funcionario,<10annos,Bajo,4,1995,Millennials,30720,ilava,12015,30,0,106,,"Ricos, mayores y no digitales (2)"
CLI6417,F,No,36,Si,Medico,10-20annos,Bajo,6,1988,Millennials,26263,ivila,1675,30,0,372,1.0,"Ricos, mayores y no digitales (2)"
CLI6418,F,No,44,Si,Funcionario,+20annos,Bajo,1,1980,Generacion X,57328,Ceuta,1606,50,1,323,5.0,Jóvenes con gasto moderado (0)
CLI6419,F,No,35,Si,Artista,10-20annos,Bajo,7,1989,Millennials,29756,Guadalajara,1813,30,1,333,5.0,"Ricos, mayores y no digitales (2)"
CLI642,F,No,29,No,Negocios/empresa,<10annos,Bajo,3,1995,Millennials,26931,Sevilla,3065,30,0,165,,"Ricos, mayores y no digitales (2)"
CLI6420,M,Si,87,Si,Servicios,+20annos,Alto,2,1937,Generacion Silenciosa,85483,Zamora,583,50,0,40,,Adultos equilibrados y con poder (3)
CLI6421,F,No,28,Si,Funcionario,<10annos,Bajo,1,1996,Millennials,26609,La Corui±a,2996,30,0,510,4.0,"Ricos, mayores y no digitales (2)"
CLI6422,M,No,39,No,Artista,10-20annos,Bajo,1,1985,Millennials,31275,Albacete,2066,30,0,383,3.0,"Ricos, mayores y no digitales (2)"
CLI6423,F,Si,75,Si,Servicios,+20annos,Bajo,1,1949,Generacion X,124794,Huesca,1346,50,0,211,,Adultos equilibrados y con poder (3)
CLI6424,F,No,31,No,Construccion,<10annos,Bajo,1,1993,Millennials,26948,Caceres,1123,30,0,409,3.0,"Ricos, mayores y no digitales (2)"
CLI6425,M,No,36,Si,Funcionario,10-20annos,Bajo,4,1988,Millennials,31589,La Corui±a,1813,30,1,112,,"Ricos, mayores y no digitales (2)"
CLI6426,M,Si,40,Si,Artista,10-20annos,Medio,5,1984,Millennials,128061,La Rioja,1859,200,0,451,3.0,Jóvenes con bajos ingresos(1)
CLI6427,M,Si,56,Si,Ejecutivo,+20annos,Alto,5,1968,Generacion X,63131,La Corui±a,896,30,0,208,,Jóvenes con gasto moderado (0)
CLI6428,F,No,40,Si,Artista,10-20annos,Bajo,1,1984,Millennials,124952,Melilla,1928,50,1,354,5.0,Jóvenes con gasto moderado (0)
CLI6429,M,Si,28,Si,Artista,<10annos,Bajo,4,1996,Millennials,23289,Segovia,2651,30,0,316,5.0,"Ricos, mayores y no digitales (2)"
CLI643,M,Si,68,No,Servicios,+20annos,Alto,2,1956,Generacion X,108965,Ciudad Real,564,120,1,190,,Adultos equilibrados y con poder (3)
CLI6430,F,Si,41,Si,Artista,10-20annos,Medio,2,1983,Millennials,86501,Alicante,1031,50,1,253,,Jóvenes con gasto moderado (0)
CLI6431,F,Si,43,Si,Medico,+20annos,Medio,2,1981,Millennials,90797,Guipiºzcoa,1974,50,0,264,,Jóvenes con bajos ingresos(1)
CLI6432,F,Si,39,Si,Artista,10-20annos,Medio,2,1985,Millennials,28802,Huesca,1514,30,0,482,3.0,Jóvenes con gasto moderado (0)
CLI6433,M,No,23,No,Funcionario,<10annos,Bajo,4,2001,Generacion Z,20929,Badajoz,1029,30,1,217,,"Ricos, mayores y no digitales (2)"
CLI6434,F,Si,61,Si,Artista,+20annos,Medio,4,1963,Generacion X,55247,La Rioja,661,80,0,158,,Jóvenes con bajos ingresos(1)
CLI6435,F,No,22,No,Negocios/empresa,<10annos,Bajo,4,2002,Generacion Z,12167,Zamora,2513,30,0,534,4.0,"Ricos, mayores y no digitales (2)"
CLI6436,M,Si,39,No,Ejecutivo,10-20annos,Alto,3,1985,Millennials,31673,Alicante,962,30,1,338,5.0,"Ricos, mayores y no digitales (2)"
CLI6437,F,No,43,No,Ingeniero,+20annos,Bajo,1,1981,Millennials,76636,LLeida,663,120,1,392,3.0,Jóvenes con gasto moderado (0)
CLI6438,M,Si,91,No,Ejecutivo,+20annos,Alto,2,1933,Generacion Silenciosa,49054,Castellon,896,30,0,109,,Adultos equilibrados y con poder (3)
CLI6439,M,Si,50,Si,Artista,+20annos,Medio,2,1974,Generacion X,114097,Zamora,1209,50,0,42,,Jóvenes con bajos ingresos(1)
CLI644,M,No,24,No,Funcionario,<10annos,Bajo,4,2000,Generacion Z,15092,Toledo,2375,30,0,544,4.0,"Ricos, mayores y no digitales (2)"
CLI6440,M,Si,44,Si,Artista,+20annos,Bajo,2,1980,Generacion X,82905,Pontevedra,202,50,0,229,,Jóvenes con gasto moderado (0)
CLI6441,F,No,30,Si,Artista,<10annos,Bajo,5,1994,Millennials,30250,Albacete,1123,30,1,202,,"Ricos, mayores y no digitales (2)"
CLI6442,M,Si,56,No,Otros,+20annos,Medio,3,1968,Generacion X,56126,Guadalajara,1482,30,1,397,3.0,Jóvenes con bajos ingresos(1)
CLI6443,M,Si,39,Si,Artista,10-20annos,Medio,3,1985,Millennials,23906,Zamora,1445,30,0,147,,Jóvenes con gasto moderado (0)
CLI6444,F,No,29,Si,Artista,<10annos,Bajo,1,1995,Millennials,28548,Madrid,2306,30,1,169,,"Ricos, mayores y no digitales (2)"
CLI6445,M,Si,63,Si,Artista,+20annos,Bajo,2,1961,Generacion X,80881,Zamora,15215,50,1,238,,Jóvenes con gasto moderado (0)
CLI6446,M,Si,22,No,Funcionario,<10annos,Medio,4,2002,Generacion Z,17424,Sevilla,1961,30,0,576,4.0,Jóvenes con gasto moderado (0)
CLI6447,F,No,54,Si,Artista,+20annos,Bajo,1,1970,Generacion X,55297,Madrid,7,50,0,396,3.0,Jóvenes con gasto moderado (0)
CLI6448,M,No,57,Si,Otros,+20annos,Bajo,2,1967,Generacion X,109017,Teruel,1248,50,1,168,,Jóvenes con gasto moderado (0)
