ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia_laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos_anuales_brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Campanna_anno
CLI6608,F,Si,68,Si,Artista,+20annos,Alto,2,1956,Generacion X,127334,Valencia,935,50,0,366,3
CLI6609,F,Si,61,Si,Artista,+20annos,Medio,4,1963,Generacion X,50849,Ciudad Real,1443,30,1,117,NULL
CLI661,M,Si,66,Si,Artista,+20annos,Medio,4,1958,Generacion X,82677,Orense,1717,80,0,501,4
CLI6610,M,No,43,Si,Artista,+20annos,Bajo,1,1981,Millennials,32716,Guipiºzcoa,1077,30,1,376,3
CLI6611,M,No,33,Si,Funcionario,10-20annos,Bajo,6,1991,Millennials,31884,Sevilla,985,30,0,412,3
CLI6612,F,Si,41,No,Ejecutivo,10-20annos,Alto,2,1983,Millennials,116250,Almeri­a,1215,120,0,579,4
CLI6613,F,No,44,No,Negocios/empresa,+20annos,Bajo,1,1980,Generacion X,28069,Zamora,1445,30,1,262,NULL
CLI6614,M,No,42,Si,Artista,+20annos,Bajo,4,1982,Millennials,108720,Toledo,179,30,0,194,NULL
CLI6615,M,Si,57,No,Artista,+20annos,Bajo,2,1967,Generacion X,114461,Palencia,1248,120,0,55,NULL
CLI6616,F,Si,53,No,Ingeniero,+20annos,Medio,5,1971,Generacion X,72331,Guipiºzcoa,1052,30,1,285,NULL
CLI6617,F,Si,66,No,Ingeniero,+20annos,Medio,5,1958,Generacion X,59246,Barcelona,583,30,0,479,3
CLI6618,F,No,40,Si,Ingeniero,10-20annos,Bajo,1,1984,Millennials,92435,Valladolid,1215,50,0,128,NULL
CLI6619,M,Si,65,Si,Medico,+20annos,Medio,2,1959,Generacion X,85629,Almeri­a,1228,50,0,194,NULL
CLI662,M,Si,44,Si,Ejecutivo,+20annos,Alto,5,1980,Generacion X,126960,Lugo,1951,200,0,341,5
CLI6620,M,Si,78,No,Otros,+20annos,Medio,3,1946,Generacion X,103879,Vizcaya,1424,30,0,339,5
CLI6621,M,Si,86,No,Servicios,+20annos,Bajo,1,1938,Generacion Silenciosa,63454,Murcia,1326,30,0,43,NULL
CLI6622,M,Si,41,Si,Ejecutivo,10-20annos,Medio,2,1983,Millennials,129432,Cadiz,1192,50,0,415,3
CLI6623,F,No,56,Si,Artista,+20annos,Bajo,1,1968,Generacion X,113048,Valladolid,935,50,1,144,NULL
CLI6624,M,No,24,No,Funcionario,<10annos,Bajo,3,2000,Generacion Z,13291,Leon,234,30,0,359,5
CLI6625,M,Si,31,Si,Artista,<10annos,Medio,2,1993,Millennials,26410,Jaen,1008,30,1,272,NULL
CLI6626,F,No,24,No,Funcionario,<10annos,Bajo,8,2000,Generacion Z,21237,Castellon,2513,30,1,137,NULL
CLI6627,F,Si,53,Si,Construccion,+20annos,Alto,2,1971,Generacion X,89905,Guadalajara,1424,50,0,252,NULL
CLI6628,F,No,25,No,Funcionario,<10annos,Bajo,4,1999,Generacion Z,18844,Cadiz,2513,30,1,212,NULL
CLI6629,F,No,34,No,Ingeniero,10-20annos,Bajo,8,1990,Millennials,26534,Orense,87,30,1,261,NULL
CLI663,F,No,35,Si,Medico,10-20annos,Bajo,1,1989,Millennials,20235,Tarragona,1491,30,0,86,NULL
CLI6630,M,Si,41,No,Artista,10-20annos,Bajo,5,1983,Millennials,22173,Badajoz,916,30,0,523,4
CLI6631,M,Si,55,Si,Medico,+20annos,Medio,4,1969,Generacion X,31556,Palencia,994,30,0,339,5
CLI6632,M,Si,46,Si,Medico,+20annos,Medio,4,1978,Generacion X,78667,Malaga,642,80,1,121,NULL
CLI6633,F,No,55,Si,Ejecutivo,+20annos,Bajo,1,1969,Generacion X,54237,ivila,1404,50,0,469,1
CLI6634,F,No,47,Si,Artista,+20annos,Bajo,1,1977,Generacion X,50183,Toledo,1033,50,0,243,NULL
CLI6635,M,No,22,No,Negocios/empresa,<10annos,Bajo,4,2002,Generacion Z,22808,Cordoba,1616,30,0,380,3
CLI6636,F,No,31,Si,Otros,<10annos,Bajo,4,1993,Millennials,31024,Palencia,1583,30,0,122,NULL
CLI6637,F,No,36,No,Funcionario,10-20annos,Bajo,6,1988,Millennials,30792,Lugo,824,30,1,220,NULL
CLI6638,F,No,54,Si,Artista,+20annos,Bajo,1,1970,Generacion X,31447,Gerona,1209,30,0,353,5
CLI6639,M,No,47,NULL,Artista,+20annos,Bajo,5,1977,Generacion X,43786,Cadiz,1111,30,0,181,NULL
CLI664,M,No,31,Si,Funcionario,<10annos,Bajo,3,1993,Millennials,18347,Melilla,87,30,0,469,3
CLI6640,F,No,44,Si,Funcionario,+20annos,Bajo,1,1980,Generacion X,127503,Huelva,11,50,0,558,4
CLI6641,F,No,23,No,Medico,<10annos,Bajo,3,2001,Generacion Z,17431,Almeri­a,2961,30,0,310,5
CLI6642,F,Si,40,No,Ingeniero,10-20annos,Bajo,5,1984,Millennials,58739,Guipiºzcoa,1606,30,0,526,4
CLI6643,M,Si,54,No,Medico,+20annos,Medio,3,1970,Generacion X,98129,La Corui±a,935,30,1,274,NULL
CLI6644,F,Si,40,Si,Otros,10-20annos,Bajo,2,1984,Millennials,117650,Zamora,202,50,0,588,1
CLI6645,M,Si,62,Si,Artista,+20annos,Medio,2,1962,Generacion X,68786,Santa Cruz de Tenerife,1561,50,0,451,3
CLI6646,F,No,45,NULL,Servicios,+20annos,Bajo,1,1979,Generacion X,118894,Malaga,985,120,0,330,5
CLI6647,F,No,35,Si,Negocios/empresa,10-20annos,Bajo,1,1989,Millennials,25336,Zaragoza,1399,30,1,155,NULL
CLI6648,F,Si,53,Si,Artista,+20annos,Medio,2,1971,Generacion X,102330,Gerona,15215,50,1,158,NULL
CLI6649,F,Si,73,No,Servicios,+20annos,Alto,2,1951,Generacion X,69763,Badajoz,896,30,1,331,5
CLI665,M,No,43,Si,Medico,+20annos,Bajo,3,1981,Millennials,105632,Badajoz,1192,30,0,501,4
CLI6650,F,No,47,Si,Construccion,+20annos,Bajo,1,1977,Generacion X,112020,Leon,603,50,0,294,NULL
CLI6651,M,Si,76,No,Otros,+20annos,Bajo,8,1948,Generacion X,94218,Alicante,1658,30,1,393,3
CLI6652,F,No,30,Si,Funcionario,<10annos,Bajo,4,1994,Millennials,19111,Cadiz,202,30,1,361,5
CLI6653,F,Si,74,Si,Ingeniero,+20annos,Bajo,1,1950,Generacion X,44709,Ceuta,1697,50,0,78,NULL
CLI6654,F,Si,35,No,Ingeniero,10-20annos,Bajo,2,1989,Millennials,30633,Madrid,1859,30,1,296,NULL
CLI6655,F,NULL,56,No,Artista,+20annos,Medio,3,1968,Generacion X,71391,Baleares,1463,30,0,308,5
CLI6656,M,Si,47,No,Otros,+20annos,Medio,3,1977,Generacion X,89148,Albacete,72,30,1,259,NULL
CLI6657,M,Si,40,No,Ingeniero,10-20annos,Medio,2,1984,Millennials,32440,Gerona,133,30,0,100,NULL
CLI6658,M,Si,47,Si,Ejecutivo,+20annos,Alto,3,1977,Generacion X,103959,ilava,1756,80,0,435,1
CLI6659,M,Si,40,Si,Artista,10-20annos,Medio,5,1984,Millennials,101700,La Rioja,962,30,1,126,NULL
CLI666,F,No,52,Si,Negocios/empresa,+20annos,Bajo,1,1972,Generacion X,80278,Malaga,974,50,0,278,NULL
CLI6660,M,NULL,25,No,Funcionario,<10annos,Bajo,4,1999,Generacion Z,20591,Soria,1029,30,0,250,NULL
CLI6661,M,Si,40,Si,Artista,10-20annos,Medio,2,1984,Millennials,126370,Segovia,1491,50,0,450,3
CLI6662,F,No,25,No,Funcionario,<10annos,Bajo,3,1999,Generacion Z,18571,Jaen,2547,30,0,506,4
CLI6663,F,Si,55,Si,Artista,+20annos,Medio,2,1969,Generacion X,126000,Sevilla,1072,50,0,530,4
CLI6664,M,No,24,No,Funcionario,<10annos,Bajo,4,2000,Generacion Z,19849,Caceres,12015,30,0,341,5
CLI6665,F,Si,68,Si,Artista,+20annos,Alto,3,1956,Generacion X,127362,Valencia,955,80,1,139,NULL
CLI6666,F,Si,39,Si,Medico,10-20annos,Medio,3,1985,Millennials,21732,Sevilla,663,30,1,383,3
CLI6667,F,Si,57,Si,Artista,+20annos,Medio,2,1967,Generacion X,88007,La Rioja,974,50,0,199,NULL
CLI6668,F,Si,75,Si,Servicios,+20annos,Medio,3,1949,Generacion X,58598,Navarra,1561,80,0,419,3
CLI6669,M,No,51,Si,Artista,+20annos,Bajo,2,1973,Generacion X,65820,Tarragona,1658,50,0,280,NULL
CLI667,F,No,43,Si,Servicios,+20annos,Bajo,1,1981,Millennials,82364,Melilla,87,50,0,540,4
CLI6670,F,No,31,Si,Funcionario,<10annos,Bajo,1,1993,Millennials,18363,Santa Cruz de Tenerife,179,30,1,201,NULL
CLI6671,M,No,54,Si,Otros,+20annos,Bajo,1,1970,Generacion X,26882,La Rioja,1091,30,1,236,NULL
CLI6672,M,Si,41,Si,Artista,10-20annos,Medio,2,1983,Millennials,106802,Murcia,1468,50,0,452,3
CLI6673,M,Si,58,Si,Artista,+20annos,Medio,2,1966,Generacion X,73313,Santa Cruz de Tenerife,759,50,0,56,NULL
CLI6674,F,Si,77,No,Ingeniero,+20annos,Bajo,1,1947,Generacion X,75827,Segovia,1482,120,1,368,3
CLI6675,F,No,47,Si,Artista,+20annos,Bajo,4,1977,Generacion X,94098,Valladolid,1267,80,0,237,NULL
CLI6676,M,Si,91,Si,Ejecutivo,+20annos,Alto,2,1933,Generacion Silenciosa,86934,Madrid,1189,50,1,128,NULL
CLI6677,F,No,28,Si,Otros,<10annos,Bajo,2,1996,Millennials,18468,Alicante,2858,30,0,470,3
CLI6678,M,Si,50,Si,Artista,+20annos,Medio,4,1974,Generacion X,40382,Huelva,117,30,0,393,3
CLI6679,F,No,32,Si,Ingeniero,10-20annos,Bajo,1,1992,Millennials,30416,Badajoz,1859,30,0,30,NULL
CLI668,M,No,31,No,Otros,<10annos,Bajo,1,1993,Millennials,26094,Santa Cruz de Tenerife,686,30,0,365,NULL
CLI6680,M,Si,47,Si,Artista,+20annos,Medio,2,1977,Generacion X,107630,Zaragoza,1737,50,0,215,NULL
CLI6681,F,Si,72,Si,Servicios,+20annos,Bajo,1,1952,Generacion X,44369,Melilla,1091,50,0,332,5
CLI6682,F,Si,51,Si,Artista,+20annos,Alto,4,1973,Generacion X,35724,Tarragona,935,30,0,32,NULL
CLI6683,M,Si,65,Si,Artista,+20annos,Bajo,1,1959,Generacion X,21534,Las Palmas,994,30,0,473,3
CLI6684,F,No,33,Si,Funcionario,10-20annos,Bajo,2,1991,Millennials,19717,ilava,1008,30,0,102,NULL
CLI6685,M,Si,32,No,Funcionario,10-20annos,Bajo,2,1992,Millennials,27214,Soria,1675,30,0,258,NULL
CLI6686,M,Si,64,Si,Artista,+20annos,Bajo,1,1960,Generacion X,62363,Segovia,661,50,1,160,NULL
CLI6687,M,Si,78,No,Artista,+20annos,Bajo,5,1946,Generacion X,55931,Teruel,74,30,0,177,NULL
CLI6688,M,Si,58,No,Ejecutivo,+20annos,Bajo,5,1966,Generacion X,97527,Navarra,642,30,0,270,NULL
CLI6689,M,NULL,34,No,Funcionario,10-20annos,Bajo,3,1990,Millennials,28751,Baleares,1928,30,0,559,4
CLI669,M,Si,76,Si,Artista,+20annos,Medio,3,1948,Generacion X,104886,Murcia,1424,80,1,384,3
CLI6690,M,Si,40,Si,Medico,10-20annos,Medio,4,1984,Millennials,47106,Cuenca,1169,30,0,287,NULL
CLI6691,M,No,36,No,Ingeniero,10-20annos,Bajo,4,1988,Millennials,19863,Jaen,1675,30,0,420,3
CLI6692,M,No,35,Si,Ingeniero,10-20annos,Bajo,3,1989,Millennials,26963,Valladolid,1951,30,0,410,3
CLI6693,M,Si,45,Si,Ingeniero,+20annos,Medio,5,1979,Generacion X,55756,Jaen,1767,30,0,294,NULL
CLI6694,F,No,54,Si,Otros,+20annos,Bajo,1,1970,Generacion X,93126,Lugo,661,50,0,426,3
CLI6695,M,Si,92,No,Servicios,+20annos,Alto,2,1932,Generacion Silenciosa,106685,Guipiºzcoa,1658,120,0,452,3
CLI6696,M,Si,33,Si,Funcionario,10-20annos,Bajo,4,1991,Millennials,25423,Badajoz,1491,30,0,451,3
CLI6697,M,No,29,No,Funcionario,<10annos,Bajo,4,1995,Millennials,29152,Badajoz,1029,30,0,441,3
CLI6698,F,Si,45,Si,Artista,+20annos,Alto,3,1979,Generacion X,39879,Cadiz,1744,30,0,280,NULL
CLI6699,M,No,28,No,Funcionario,<10annos,Bajo,5,1996,Millennials,22709,Sevilla,1961,30,0,189,NULL
CLI67,M,No,28,Si,Otros,<10annos,Bajo,2,1996,Millennials,25833,Vizcaya,2168,30,0,372,3
CLI670,F,No,46,Si,Artista,+20annos,Bajo,1,1978,Generacion X,55564,Burgos,1287,50,0,462,1
CLI6700,M,Si,29,Si,Funcionario,<10annos,Alto,3,1995,Millennials,23994,La Corui±a,1685,30,1,194,NULL
CLI6701,F,No,30,No,Medico,<10annos,Bajo,5,1994,Millennials,21101,Melilla,893,30,1,247,NULL
CLI6702,M,Si,45,No,Ejecutivo,+20annos,Alto,3,1979,Generacion X,91331,Ciudad Real,1974,30,1,353,5
CLI6703,F,Si,88,Si,Servicios,+20annos,Bajo,1,1936,Generacion Silenciosa,28339,Toledo,1482,30,0,144,NULL
CLI6704,F,Si,55,Si,Funcionario,+20annos,Bajo,3,1969,Generacion X,123923,ilava,896,80,0,311,5
CLI6705,F,No,31,Si,Funcionario,<10annos,Bajo,3,1993,Millennials,24421,Navarra,1882,30,1,254,NULL
CLI6706,F,Si,73,Si,Artista,+20annos,Bajo,2,1951,Generacion X,78611,Cuenca,974,50,0,588,4
CLI6707,M,Si,64,No,Ejecutivo,+20annos,Alto,5,1960,Generacion X,127736,Las Palmas,955,200,0,214,NULL
CLI6708,F,No,46,Si,Medico,+20annos,Bajo,3,1978,Generacion X,104853,Huesca,1541,80,0,247,NULL
CLI6709,F,No,41,Si,Artista,10-20annos,Bajo,3,1983,Millennials,68533,Gerona,133,30,1,397,3
CLI671,F,Si,51,Si,Ingeniero,+20annos,Bajo,1,1973,Generacion X,45038,Sevilla,1052,50,0,504,4
CLI6710,M,Si,54,Si,Artista,+20annos,Bajo,1,1970,Generacion X,127475,Alicante,1737,50,0,120,NULL
CLI6711,M,No,43,Si,Otros,+20annos,Bajo,2,1981,Millennials,96523,Burgos,1675,50,0,211,NULL
CLI6712,F,No,23,No,Funcionario,<10annos,Bajo,5,2001,Generacion Z,19562,Vizcaya,2996,30,0,292,NULL
CLI6713,M,Si,76,No,Servicios,+20annos,Bajo,3,1948,Generacion X,70937,ivila,115,30,0,318,5
CLI6714,F,Si,55,Si,Artista,+20annos,Alto,5,1969,Generacion X,65756,Huelva,16,30,1,270,NULL
CLI6715,M,Si,41,Si,Otros,10-20annos,Medio,2,1983,Millennials,54554,Burgos,1951,50,0,598,4
CLI6716,M,Si,67,No,Otros,+20annos,Bajo,2,1957,Generacion X,111862,Teruel,1482,120,1,317,5
CLI6717,M,Si,57,Si,Ejecutivo,+20annos,Alto,4,1967,Generacion X,91026,Gerona,1091,80,0,93,NULL
CLI6718,F,No,25,No,Funcionario,<10annos,Bajo,4,1999,Generacion Z,19341,Jaen,12705,30,1,345,5
CLI6719,M,Si,39,Si,Artista,10-20annos,Medio,3,1985,Millennials,19558,Soria,1537,30,0,194,NULL
CLI672,F,No,25,No,Negocios/empresa,<10annos,Bajo,3,1999,Generacion Z,21745,Granada,2202,30,1,241,NULL
CLI6720,F,Si,54,Si,Artista,+20annos,Alto,4,1970,Generacion X,78438,Palencia,1033,80,0,489,3
CLI6721,F,No,30,Si,Ingeniero,<10annos,Bajo,7,1994,Millennials,26170,Orense,1284,30,0,553,4
CLI6722,M,No,47,Si,Artista,+20annos,Bajo,2,1977,Generacion X,69718,Segovia,1756,50,0,545,1
CLI6723,F,No,39,No,Otros,10-20annos,Bajo,1,1985,Millennials,31209,Alicante,156,30,0,297,NULL
CLI6724,F,Si,57,No,Ejecutivo,+20annos,Bajo,1,1967,Generacion X,113164,Guadalajara,974,120,0,514,4
CLI6725,M,Si,34,No,Medico,10-20annos,Medio,2,1990,Millennials,28193,Vizcaya,1721,30,0,206,NULL
CLI6726,F,No,47,Si,Medico,+20annos,Bajo,1,1977,Generacion X,52821,Gerona,1678,50,0,396,1
CLI6727,M,Si,53,Si,Ejecutivo,+20annos,Alto,4,1971,Generacion X,95491,Lugo,1306,80,1,378,3
CLI6728,F,Si,41,Si,Servicios,10-20annos,Bajo,3,1983,Millennials,112233,Huelva,1491,30,1,266,NULL
CLI6729,M,No,29,No,Artista,<10annos,Bajo,5,1995,Millennials,24433,Santa Cruz de Tenerife,14085,30,0,537,4
CLI673,M,No,50,Si,Artista,+20annos,Bajo,5,1974,Generacion X,32960,Jaen,1737,30,0,230,NULL
CLI6730,F,No,54,Si,Artista,+20annos,Bajo,2,1970,Generacion X,45105,La Corui±a,1091,50,1,159,NULL
CLI6731,M,No,41,Si,Otros,10-20annos,Bajo,1,1983,Millennials,98066,Toledo,1882,50,0,435,1
CLI6732,M,No,33,No,Ejecutivo,10-20annos,Bajo,4,1991,Millennials,22180,Toledo,1468,30,1,201,NULL
CLI6733,M,No,47,No,Otros,+20annos,Bajo,1,1977,Generacion X,76239,Orense,1346,120,1,159,NULL
CLI6734,F,No,46,Si,Artista,+20annos,Bajo,3,1978,Generacion X,122684,Lugo,1385,80,1,390,3
CLI6735,M,Si,66,Si,Artista,+20annos,Medio,2,1958,Generacion X,92036,Granada,1346,50,0,51,NULL
CLI6736,M,Si,78,No,Ejecutivo,+20annos,Alto,1,1946,Generacion X,73567,Zaragoza,7,30,1,176,NULL
CLI6737,F,No,25,No,Funcionario,<10annos,Bajo,7,1999,Generacion Z,18715,Santa Cruz de Tenerife,2513,30,0,218,NULL
CLI6738,M,Si,89,Si,Servicios,+20annos,Bajo,1,1935,Generacion Silenciosa,67417,Gerona,837,50,1,135,NULL
CLI6739,F,Si,50,Si,Ingeniero,+20annos,Bajo,1,1974,Generacion X,87749,Valencia,1013,50,1,217,NULL
CLI674,F,Si,42,Si,Medico,+20annos,Medio,4,1982,Millennials,58663,Caceres,1767,30,0,534,4
CLI6740,M,No,36,Si,Artista,10-20annos,Bajo,2,1988,Millennials,29932,Malaga,1422,30,0,88,NULL
CLI6741,M,No,28,No,Otros,<10annos,Bajo,2,1996,Millennials,23806,Zaragoza,1305,30,0,524,4
CLI6742,M,Si,42,No,Ejecutivo,+20annos,Medio,5,1982,Millennials,32239,Guipiºzcoa,1997,30,0,180,NULL
CLI6743,M,Si,28,Si,Ejecutivo,<10annos,Alto,2,1996,Millennials,26517,Lugo,1167,30,0,461,3
CLI6744,M,Si,68,Si,Artista,+20annos,Alto,2,1956,Generacion X,47141,Segovia,1541,50,1,389,3
CLI6745,M,Si,50,Si,Artista,+20annos,Bajo,4,1974,Generacion X,31107,Madrid,1267,30,0,128,NULL
CLI6746,F,No,69,Si,Artista,+20annos,Bajo,2,1955,Generacion X,76701,Toledo,1424,50,0,526,1
CLI6747,F,Si,43,Si,Artista,+20annos,Alto,2,1981,Millennials,98473,Palencia,1192,50,1,229,NULL
CLI6748,F,No,28,No,Ingeniero,<10annos,Bajo,1,1996,Millennials,29864,Albacete,2133,30,0,81,NULL
CLI6749,F,No,74,Si,Artista,+20annos,Bajo,1,1950,Generacion X,47543,ivila,779,50,0,399,3
CLI675,F,Si,78,No,Servicios,+20annos,Alto,3,1946,Generacion X,91466,Barcelona,564,30,0,483,3
CLI6750,M,Si,89,Si,Otros,+20annos,Bajo,1,1935,Generacion Silenciosa,52817,Soria,622,50,0,532,4
CLI6751,M,No,34,Si,Artista,10-20annos,Bajo,4,1990,Millennials,21738,Santa Cruz de Tenerife,1192,30,1,322,5
CLI6752,M,No,24,No,Funcionario,<10annos,Bajo,4,2000,Generacion Z,23185,Almeri­a,3065,30,0,246,NULL
CLI6753,F,Si,80,NULL,Servicios,+20annos,Alto,2,1944,Generacion Silenciosa,44578,Melilla,818,30,0,94,NULL
CLI6754,F,No,36,No,Ingeniero,10-20annos,Bajo,2,1988,Millennials,24348,Segovia,1077,30,1,333,5
CLI6755,F,Si,46,No,Artista,+20annos,Alto,5,1978,Generacion X,34729,Malaga,955,30,0,55,NULL
CLI6756,M,Si,77,Si,Servicios,+20annos,Bajo,1,1947,Generacion X,25749,Leon,1404,30,0,97,NULL
CLI6757,M,Si,28,No,Ejecutivo,<10annos,Alto,8,1996,Millennials,28763,Barcelona,234,30,0,194,NULL
CLI6758,M,Si,73,Si,Artista,+20annos,Medio,2,1951,Generacion X,43183,Melilla,564,50,0,302,5
CLI6759,F,Si,45,Si,Artista,+20annos,Alto,2,1979,Generacion X,67530,Ciudad Real,847,50,0,60,NULL
CLI676,F,No,29,No,Medico,<10annos,Bajo,2,1995,Millennials,21874,Madrid,2271,30,0,496,3
CLI6760,F,Si,44,Si,Artista,+20annos,Bajo,1,1980,Generacion X,66736,Albacete,179,50,0,195,NULL
CLI6761,F,Si,55,Si,Artista,+20annos,Medio,2,1969,Generacion X,100480,Toledo,915,50,0,530,4
CLI6762,F,NULL,40,Si,Otros,10-20annos,Bajo,1,1984,Millennials,83499,ivila,1744,50,0,135,NULL
CLI6763,F,No,34,No,Otros,10-20annos,Bajo,4,1990,Millennials,28441,Caceres,1537,30,0,579,4
CLI6764,F,Si,69,Si,Artista,+20annos,Medio,2,1955,Generacion X,113723,Melilla,1228,50,0,268,NULL
CLI6765,M,Si,63,No,Ejecutivo,+20annos,Alto,4,1961,Generacion X,113217,Cordoba,779,30,0,344,5
CLI6766,F,No,44,Si,Artista,+20annos,Bajo,1,1980,Generacion X,85923,Guadalajara,202,50,0,366,1
CLI6767,M,Si,43,No,Ejecutivo,+20annos,Alto,4,1981,Millennials,81013,Castellon,939,30,1,339,5
CLI6768,F,Si,50,Si,Artista,+20annos,Alto,3,1974,Generacion X,90922,Barcelona,759,80,0,203,NULL
CLI6769,F,No,35,No,Funcionario,10-20annos,Bajo,1,1989,Millennials,23340,Jaen,1997,30,1,318,5
CLI677,F,Si,66,Si,Artista,+20annos,Alto,2,1958,Generacion X,85100,Palencia,994,50,1,272,NULL
CLI6770,M,No,28,Si,Funcionario,<10annos,Bajo,3,1996,Millennials,26485,La Rioja,2927,30,0,381,3
CLI6771,F,No,24,No,Funcionario,<10annos,Bajo,4,2000,Generacion Z,12866,Tarragona,1892,30,1,359,5
CLI6772,F,No,42,Si,Artista,+20annos,Bajo,3,1982,Millennials,48694,LLeida,1422,30,1,269,NULL
CLI6773,M,Si,41,Si,Artista,10-20annos,Medio,2,1983,Millennials,102308,Malaga,1652,50,0,429,3
CLI6774,M,Si,86,No,Servicios,+20annos,Alto,2,1938,Generacion Silenciosa,34229,Malaga,622,30,1,246,NULL
CLI6775,F,Si,41,Si,Artista,10-20annos,Medio,2,1983,Millennials,74967,Melilla,1698,50,0,361,5
CLI6776,M,Si,47,Si,Funcionario,+20annos,Medio,2,1977,Generacion X,72617,Pontevedra,857,50,0,468,3
CLI6777,M,No,25,No,Funcionario,<10annos,Bajo,4,1999,Generacion Z,20873,Cordoba,2202,30,0,45,NULL
CLI6778,M,No,47,No,Artista,+20annos,Bajo,1,1977,Generacion X,101914,Zaragoza,1346,120,0,146,NULL
CLI6779,M,Si,47,Si,Artista,+20annos,Medio,2,1977,Generacion X,41290,Valladolid,16,50,0,238,NULL
CLI678,F,Si,51,Si,Artista,+20annos,Medio,2,1973,Generacion X,108071,Leon,994,50,0,129,NULL
CLI6780,M,Si,78,No,Servicios,+20annos,Alto,2,1946,Generacion X,108979,Palencia,935,120,0,59,NULL
CLI6781,F,Si,42,Si,Artista,+20annos,Bajo,1,1982,Millennials,42146,Badajoz,824,50,1,309,5
CLI6782,F,NULL,22,No,Construccion,<10annos,Bajo,1,2002,Generacion Z,16022,ilava,1547,30,0,347,5
CLI6783,F,No,30,Si,Funcionario,<10annos,Bajo,1,1994,Millennials,29787,Soria,1859,30,0,114,NULL
CLI6784,M,Si,53,Si,Ejecutivo,+20annos,Alto,4,1971,Generacion X,59908,Navarra,1737,80,0,149,NULL
CLI6785,F,No,39,Si,Ingeniero,10-20annos,Bajo,2,1985,Millennials,22013,Cordoba,801,30,0,394,3
CLI6786,M,Si,58,Si,Artista,+20annos,Medio,3,1966,Generacion X,22433,Jaen,11305,30,1,159,NULL
CLI6787,F,Si,45,No,Ingeniero,+20annos,Bajo,2,1979,Generacion X,35605,Valencia,1261,30,0,121,NULL
CLI6788,F,No,31,Si,Negocios/empresa,<10annos,Bajo,2,1993,Millennials,30023,Navarra,962,30,0,400,3
CLI6789,M,No,24,No,Funcionario,<10annos,Bajo,6,2000,Generacion Z,21811,Murcia,12015,30,0,82,NULL
CLI679,M,Si,43,Si,Otros,+20annos,Medio,4,1981,Millennials,111208,Palencia,1997,30,0,287,NULL
CLI6790,M,No,30,Si,Funcionario,<10annos,Bajo,3,1994,Millennials,30603,Valencia,1054,30,0,206,NULL
CLI6791,F,Si,47,Si,Artista,+20annos,Medio,2,1977,Generacion X,49990,Toledo,1561,50,0,343,5
CLI6792,M,Si,75,Si,Servicios,+20annos,Alto,2,1949,Generacion X,52501,Melilla,1717,50,1,265,NULL
CLI6793,M,Si,31,No,Medico,<10annos,Medio,2,1993,Millennials,26798,Valencia,1629,30,1,359,5
CLI6794,F,Si,53,Si,Medico,+20annos,Medio,6,1971,Generacion X,108207,Albacete,1717,30,0,460,3
CLI6795,M,Si,46,Si,Artista,+20annos,Bajo,2,1978,Generacion X,32161,Valencia,1443,30,0,53,NULL
CLI6796,F,No,42,Si,Funcionario,+20annos,Bajo,4,1982,Millennials,79293,Badajoz,686,30,0,134,NULL
CLI6797,F,No,46,Si,Ingeniero,+20annos,Bajo,3,1978,Generacion X,69293,Guadalajara,1424,80,1,388,3
CLI6798,M,No,47,Si,Otros,+20annos,Bajo,2,1977,Generacion X,108354,La Corui±a,915,50,0,151,NULL
CLI6799,F,Si,51,Si,Artista,+20annos,Medio,2,1973,Generacion X,99351,Zaragoza,798,50,0,524,4
CLI68,M,Si,34,Si,Medico,10-20annos,Medio,2,1990,Millennials,26168,Sevilla,939,30,0,594,4
CLI680,F,No,20,No,Funcionario,<10annos,Bajo,3,2004,Generacion Z,13993,Badajoz,1029,30,0,465,3
CLI6800,F,No,47,Si,Ingeniero,+20annos,Bajo,2,1977,Generacion X,22732,Melilla,779,30,0,132,NULL
CLI6801,F,No,31,Si,Funcionario,<10annos,Bajo,6,1993,Millennials,24072,Jaen,847,30,0,197,NULL
CLI6802,F,Si,53,Si,Ingeniero,+20annos,Medio,4,1971,Generacion X,41576,Caceres,7,30,0,125,NULL
CLI6803,M,Si,90,No,Servicios,+20annos,Alto,2,1934,Generacion Silenciosa,108550,Zaragoza,1306,120,0,68,NULL
CLI6804,M,Si,54,Si,Artista,+20annos,Bajo,2,1970,Generacion X,52515,Almeri­a,1365,50,0,136,NULL
CLI6805,F,Si,45,Si,Artista,+20annos,Medio,2,1979,Generacion X,52047,Palencia,1169,50,1,159,NULL
CLI6806,M,Si,73,Si,Otros,+20annos,Medio,2,1951,Generacion X,56772,Gerona,915,50,1,340,5
CLI6807,M,No,24,No,Funcionario,<10annos,Bajo,5,2000,Generacion Z,22646,Gerona,1857,30,1,170,NULL
CLI6808,F,No,34,Si,Funcionario,10-20annos,Bajo,3,1990,Millennials,20972,Granada,87,30,0,158,NULL
CLI6809,F,Si,54,Si,Artista,+20annos,Alto,5,1970,Generacion X,126295,Granada,779,200,1,138,NULL
CLI681,M,Si,29,Si,Medico,<10annos,Medio,2,1995,Millennials,22120,Cordoba,2375,30,0,370,3
